Filename,Sentence,Gender,Accent,Eleven_Labs_voice,train_or_val,region,spoof_or_real
v_output_1483,The moment I traveled to a developing country and witnessed the poverty and resilience of,male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1484,"The crisp air, the crunch of leaves underfoot, and the vibrant colors",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1485,"After failing my driving test for the third time, I found the courage to",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1486,"Standing on the edge of a cliff, looking out at the vast expanse",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1487,"Despite my initial self-doubt, I pushed through and successfully completed the",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1488,"The towering skyscrapers gleam with neon lights, hover cars zoom through",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1489,"I felt completely connected to nature while hiking through a dense forest, surrounded by",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1490,I found myself in a difficult situation when I got lost hiking in the mountains,male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1491,"I was feeling overwhelmed and stressed at work, but a colleague surprised me with",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1492,"I admire my grandmother because she is the epitome of strength, resilience,",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1493,"The vibrant bursts of color illuminated the night sky, painting a breathtaking masterpiece of",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1494,"The feeling of finishing a challenging project is one of immense satisfaction and pride,",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1495,"The sky was painted in hues of pink, purple, and gold as the",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1496,"The moment I successfully completed my first marathon, crossing the finish line after months",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1497,I would love to master the skill of playing the piano with precision and emotion,male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1498,The overwhelming power and beauty of the cascading water creates a sense of awe,male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1499,I discovered a new passion for cooking when I tried making a complex recipe and,male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1500,"My favorite season is autumn because of the beautiful changing colors of the leaves,",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1501,The first time I realized I could accomplish something I didn't think was possible,male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1502,The most beautiful place I've ever visited was the Amalfi Coast in,male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1503,"I felt pure joy watching the sunset with my loved ones, feeling grateful for",male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1504,I realized my potential when I received recognition for my hard work and dedication in,male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1505,The cozy cabin nestled in the mountains always makes me feel at home with its,male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1506,I realized how much I've grown when I was able to handle a difficult,male,Singaporean,Mun W,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1507,The best gift I've ever given was a handmade scrapbook filled with memories,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1508,The first time I felt truly understood was when my best friend listened to me,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1509,My most treasured possession is a vintage watch that was passed down to me,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1510,What is a significant event or experience in your life that has shaped who you,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1511,"I witnessed a double rainbow stretching across the sky after a summer rainstorm,",male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1512,The best vacation I've ever had was when I traveled to Italy with my,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1513,"Despite facing numerous setbacks and obstacles, I refused to give up and ultimately achieved",male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1514,The feeling of being completely present in nature is one of pure tranquility and,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1515,The most inspiring story I've heard is about a young woman who overcame,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1516,Exploring the ancient ruins of Machu Picchu in Peru with my best,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1517,"As the sun began to set and the crowd erupted into cheers, I found",male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1518,I felt deeply proud of myself when I successfully completed my first marathon after months,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1519,"We danced until the early hours of the morning, laughing and creating memories that",male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1520,The gentle pitter-patter of raindrops on the window creates a soothing,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1521,The last time I felt a sense of wonder was when I watched a breathtaking,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1522,"The first time I saw the ocean, I was in awe of its vast",male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1523,"Their eyes widened in surprise, their mouth slightly agape",male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1524,I made a new friend at a networking event last week and we instantly hit,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1525,I felt like I was on top of the world when I successfully completed a,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1526,I learned the hard way to always double check my work after submitting a report,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1527,The most adventurous thing I've ever done was skydiving from 15,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_1528,I felt a sense of wonder and excitement as I ventured into the unknown streets,male,Singaporean,Jay,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
